Response ID,Real image ID,Synthetic Image ID,Real Image Response,Syn image response,Date
478,13,190,synthetic,real,2020-01-02T20:12:48.014325
479,45,133,synthetic,real,2020-01-02T20:12:48.014325
480,45,179,synthetic,real,2020-01-02T20:12:48.014325
481,82,214,synthetic,synthetic,2020-01-02T20:12:48.014325
482,34,157,synthetic,synthetic,2020-01-02T20:12:48.014325
483,30,207,real,real,2020-01-02T20:12:48.014325
484,70,122,real,synthetic,2020-01-02T20:12:48.014325
485,95,124,real,synthetic,2020-01-02T20:12:48.014325
486,18,153,real,synthetic,2020-01-02T20:12:48.014325
487,65,208,synthetic,real,2020-01-02T20:12:48.014325
488,67,209,real,synthetic,2020-01-02T20:12:48.014325
489,76,150,synthetic,real,2020-01-02T20:12:48.014325
490,75,195,real,synthetic,2020-01-02T20:12:48.014325
491,34,208,synthetic,real,2020-01-02T20:12:48.014325
492,36,235,synthetic,real,2020-01-02T20:12:48.014325
493,80,159,synthetic,synthetic,2020-01-02T20:12:48.014325
494,86,160,real,real,2020-01-02T20:12:48.014325
495,116,195,real,synthetic,2020-01-02T20:12:48.014325
496,110,189,real,real,2020-01-02T20:12:48.014325
497,108,126,synthetic,synthetic,2020-01-02T20:12:48.014325
498,102,137,synthetic,synthetic,2020-01-02T20:12:48.014325
499,50,159,real,synthetic,2020-01-02T20:12:48.014325
500,28,233,synthetic,synthetic,2020-01-02T20:12:48.014325
501,5,159,synthetic,synthetic,2020-01-02T20:12:48.014325
502,81,224,synthetic,real,2020-01-02T20:12:48.014325
503,119,228,synthetic,synthetic,2020-01-02T20:12:48.014325
504,19,197,synthetic,real,2020-01-02T20:12:48.014325
505,113,167,real,real,2020-01-02T20:12:48.014325
506,21,130,real,real,2020-01-02T20:12:48.014325
507,36,187,synthetic,real,2020-01-02T20:12:48.014325
508,77,162,real,synthetic,2020-01-02T20:12:48.014325
509,106,243,synthetic,synthetic,2020-01-02T20:12:48.014325
510,29,210,real,real,2020-01-02T20:12:48.014325
511,90,192,real,real,2020-01-02T20:12:48.014325
512,92,248,synthetic,real,2020-01-02T20:12:48.014325
513,2,232,real,synthetic,2020-01-02T20:12:48.014325
514,47,162,real,synthetic,2020-01-02T20:12:48.014325
515,47,140,real,real,2020-01-02T20:12:48.014325
516,20,226,synthetic,real,2020-01-02T20:12:48.014325
517,56,138,synthetic,synthetic,2020-01-02T20:12:48.014325
518,65,231,real,real,2020-01-02T20:12:48.014325
519,24,181,real,synthetic,2020-01-02T20:12:48.014325
520,17,141,real,real,2020-01-02T20:12:48.014325
521,95,184,real,real,2020-01-02T20:12:48.014325
522,21,208,synthetic,real,2020-01-02T20:12:48.014325
523,117,248,real,real,2020-01-02T20:12:48.014325
524,36,175,real,synthetic,2020-01-02T20:12:48.014325
525,30,172,real,real,2020-01-02T20:12:48.014325
526,78,192,synthetic,real,2020-01-02T20:12:48.014325
527,84,175,synthetic,synthetic,2020-01-02T20:12:48.014325
528,91,163,synthetic,real,2020-01-02T20:12:48.014325
529,65,133,real,synthetic,2020-01-02T20:12:48.014325
530,119,123,real,synthetic,2020-01-02T20:12:48.014325
531,39,134,real,synthetic,2020-01-02T20:12:48.014325
532,105,129,real,synthetic,2020-01-02T20:12:48.014325
533,23,220,real,synthetic,2020-01-02T20:12:48.014325
534,116,247,real,synthetic,2020-01-02T20:12:48.014325
535,57,226,synthetic,real,2020-01-02T20:12:48.014325
536,1,125,synthetic,synthetic,2020-01-02T20:12:48.014325
537,117,124,real,real,2020-01-02T20:12:48.014325
538,57,206,real,synthetic,2020-01-02T20:12:48.014325
539,12,126,real,synthetic,2020-01-02T20:12:48.014325
540,102,167,real,real,2020-01-02T20:12:48.014325
541,115,234,real,real,2020-01-02T20:12:48.014325
542,110,153,real,synthetic,2020-01-02T20:12:48.014325
543,52,210,real,real,2020-01-02T20:12:48.014325
544,36,243,synthetic,synthetic,2020-01-02T20:12:48.014325
545,83,208,real,real,2020-01-02T20:12:48.014325
546,46,206,real,synthetic,2020-01-02T20:12:48.014325
547,116,158,real,synthetic,2020-01-02T20:12:48.014325
548,28,197,real,real,2020-01-02T20:12:48.014325
549,106,130,synthetic,synthetic,2020-01-02T20:12:48.014325
550,37,192,synthetic,real,2020-01-02T20:12:48.014325
551,76,207,real,real,2020-01-02T20:12:48.014325
552,108,121,real,real,2020-01-02T20:12:48.014325
553,120,199,real,synthetic,2020-01-02T20:12:48.014325
554,1,140,synthetic,synthetic,2020-01-02T20:12:48.014325
555,39,128,real,synthetic,2020-01-02T20:12:48.014325
556,21,200,synthetic,synthetic,2020-01-02T20:12:48.014325
557,55,238,real,real,2020-01-02T20:12:48.014325
558,84,234,synthetic,synthetic,2020-01-02T20:12:48.014325
559,97,191,synthetic,synthetic,2020-01-02T20:12:48.014325
560,99,139,synthetic,synthetic,2020-01-02T20:12:48.014325
561,69,170,synthetic,real,2020-01-02T20:12:48.014325
562,96,195,synthetic,synthetic,2020-01-02T20:12:48.014325
563,102,164,real,real,2020-01-02T20:12:48.014325
564,15,122,real,synthetic,2020-01-02T20:12:48.014325
565,29,152,synthetic,real,2020-01-02T20:12:48.014325
566,94,211,synthetic,synthetic,2020-01-02T20:12:48.014325
567,64,158,synthetic,synthetic,2020-01-02T20:12:48.014325
568,84,239,real,synthetic,2020-01-02T20:12:48.014325
569,6,192,synthetic,synthetic,2020-01-02T20:12:48.014325
570,104,231,real,real,2020-01-02T20:12:48.014325
571,87,248,synthetic,synthetic,2020-01-02T20:12:48.014325
572,87,129,synthetic,synthetic,2020-01-02T20:12:48.014325
573,5,231,synthetic,synthetic,2020-01-02T20:12:48.014325
574,51,186,synthetic,real,2020-01-02T20:12:48.014325
575,51,230,synthetic,synthetic,2020-01-02T20:12:48.014325
576,8,200,real,real,2020-01-02T20:12:48.014325
577,95,157,synthetic,synthetic,2020-01-02T20:12:48.014325
578,87,202,synthetic,synthetic,2020-01-02T20:12:48.014325
579,60,227,real,real,2020-01-02T20:12:48.014325
580,42,244,synthetic,synthetic,2020-01-02T20:12:48.014325
581,58,133,real,synthetic,2020-01-02T20:12:48.014325
582,101,159,real,synthetic,2020-01-02T20:12:48.014325
583,86,142,real,synthetic,2020-01-02T20:12:48.014325
584,76,160,synthetic,synthetic,2020-01-02T20:12:48.014325
585,6,246,real,synthetic,2020-01-02T20:12:48.014325
586,26,122,synthetic,synthetic,2020-01-02T20:12:48.014325
587,84,246,real,synthetic,2020-01-02T20:12:48.014325
588,1,167,real,real,2020-01-02T20:12:48.014325
589,80,147,synthetic,synthetic,2020-01-02T20:12:48.014325
590,54,130,real,real,2020-01-02T20:12:48.014325
591,112,210,real,synthetic,2020-01-02T20:12:48.014325
592,104,171,real,synthetic,2020-01-02T20:12:48.014325
593,56,213,real,synthetic,2020-01-02T20:12:48.014325
594,33,218,synthetic,synthetic,2020-01-02T20:12:48.014325
595,112,138,synthetic,synthetic,2020-01-02T20:12:48.014325
596,31,177,real,real,2020-01-02T20:12:48.014325
597,56,248,real,synthetic,2020-01-02T20:12:48.014325
598,50,197,synthetic,real,2020-01-02T20:12:48.014325
599,24,163,real,synthetic,2020-01-02T20:12:48.014325
600,32,147,synthetic,synthetic,2020-01-02T20:12:48.014325
601,113,217,real,real,2020-01-02T20:12:48.014325
602,45,228,synthetic,real,2020-01-02T20:12:48.014325
603,23,157,real,real,2020-01-02T20:12:48.014325
604,3,234,real,synthetic,2020-01-02T20:12:48.014325
605,1,220,real,real,2020-01-02T20:12:48.014325
606,51,127,real,synthetic,2020-01-02T20:12:48.014325
607,30,191,real,real,2020-01-02T20:12:48.014325
608,3,201,real,synthetic,2020-01-02T20:12:48.014325
609,6,199,real,real,2020-01-02T20:12:48.014325
610,111,178,real,real,2020-01-02T20:12:48.014325
611,48,152,synthetic,real,2020-01-02T20:12:48.014325
612,31,224,real,real,2020-01-02T20:12:48.014325
613,67,167,synthetic,real,2020-01-02T20:12:48.014325
614,16,240,real,synthetic,2020-01-02T20:12:48.014325
615,45,220,real,real,2020-01-02T20:12:48.014325
616,7,189,synthetic,real,2020-01-02T20:12:48.014325
617,101,232,synthetic,real,2020-01-02T20:12:48.014325
618,77,142,real,synthetic,2020-01-02T20:12:48.014325
619,71,190,real,real,2020-01-02T20:12:48.014325
620,79,229,synthetic,synthetic,2020-01-02T20:12:48.014325
621,92,201,synthetic,real,2020-01-02T20:12:48.014325
622,74,236,synthetic,real,2020-01-02T20:12:48.014325
623,109,245,real,real,2020-01-02T20:12:48.014325
624,19,125,synthetic,synthetic,2020-01-02T20:12:48.014325
625,114,211,synthetic,synthetic,2020-01-02T20:12:48.014325
626,62,195,real,real,2020-01-02T20:12:48.014325
627,107,138,synthetic,synthetic,2020-01-02T20:12:48.014325
628,85,222,real,real,2020-01-02T20:12:48.014325
629,69,144,synthetic,real,2020-01-02T20:12:48.014325
630,98,217,synthetic,synthetic,2020-01-02T20:12:48.014325
631,40,138,synthetic,synthetic,2020-01-02T20:12:48.014325
632,11,178,real,real,2020-01-02T20:12:48.014325
633,66,187,real,real,2020-01-02T20:12:48.014325
634,5,222,real,synthetic,2020-01-02T20:12:48.014325
635,94,233,synthetic,real,2020-01-02T20:12:48.014325
636,106,178,real,synthetic,2020-01-02T20:12:48.014325
637,52,155,synthetic,synthetic,2020-01-02T20:12:48.014325
638,112,202,synthetic,real,2020-01-02T20:12:48.014325
639,3,236,real,real,2020-01-02T20:12:48.014325
640,78,142,real,real,2020-01-02T20:12:48.014325
641,90,166,real,synthetic,2020-01-02T20:12:48.014325
642,104,135,synthetic,real,2020-01-02T20:12:48.014325
643,4,166,real,synthetic,2020-01-02T20:12:48.014325
644,87,246,synthetic,synthetic,2020-01-02T20:12:48.014325
645,96,175,real,real,2020-01-02T20:12:48.014325
646,88,200,synthetic,synthetic,2020-01-02T20:12:48.014325
647,97,131,synthetic,synthetic,2020-01-02T20:12:48.014325
648,91,216,synthetic,real,2020-01-02T20:12:48.014325
649,101,140,synthetic,synthetic,2020-01-02T20:12:48.014325
650,90,156,real,real,2020-01-02T20:12:48.014325
651,32,229,synthetic,synthetic,2020-01-02T20:12:48.014325
652,30,179,synthetic,real,2020-01-02T20:12:48.014325
653,52,164,synthetic,real,2020-01-02T20:12:48.014325
654,84,166,synthetic,synthetic,2020-01-02T20:12:48.014325
655,2,127,real,synthetic,2020-01-02T20:12:48.014325
656,55,155,synthetic,real,2020-01-02T20:12:48.014325
657,96,244,synthetic,real,2020-01-02T20:12:48.014325
658,117,151,real,real,2020-01-02T20:12:48.014325
659,6,234,synthetic,real,2020-01-02T20:12:48.014325
660,86,129,real,real,2020-01-02T20:12:48.014325
661,104,171,real,real,2020-01-02T20:12:48.014325
662,118,197,real,synthetic,2020-01-02T20:12:48.014325
663,7,156,real,synthetic,2020-01-02T20:12:48.014325
664,35,216,synthetic,real,2020-01-02T20:12:48.014325
665,56,206,synthetic,synthetic,2020-01-02T20:12:48.014325
666,54,173,synthetic,real,2020-01-02T20:12:48.014325
667,26,160,real,synthetic,2020-01-02T20:12:48.014325
668,103,231,real,real,2020-01-02T20:12:48.014325
669,8,183,synthetic,real,2020-01-02T20:12:48.014325
670,111,127,synthetic,synthetic,2020-01-02T20:12:48.014325
671,28,123,synthetic,real,2020-01-02T20:12:48.014325
672,4,162,synthetic,real,2020-01-02T20:12:48.014325
673,48,223,real,real,2020-01-02T20:12:48.014325
674,71,247,real,synthetic,2020-01-02T20:12:48.014325
675,68,136,real,real,2020-01-02T20:12:48.014325
676,79,151,real,real,2020-01-02T20:12:48.014325
677,108,133,real,synthetic,2020-01-02T20:12:48.014325
678,39,167,real,real,2020-01-02T20:12:48.014325
679,93,228,real,real,2020-01-02T20:12:48.014325
680,45,243,real,real,2020-01-02T20:12:48.014325
681,106,190,real,real,2020-01-02T20:12:48.014325
682,68,162,synthetic,real,2020-01-02T20:12:48.014325
683,24,155,real,synthetic,2020-01-02T20:12:48.014325
684,80,218,real,real,2020-01-02T20:12:48.014325
685,2,181,real,real,2020-01-02T20:12:48.014325
686,29,212,synthetic,real,2020-01-02T20:12:48.014325
687,60,131,real,real,2020-01-02T20:12:48.014325
688,29,218,synthetic,real,2020-01-02T20:12:48.014325
689,30,161,real,real,2020-01-02T20:12:48.014325
690,76,180,real,synthetic,2020-01-02T20:12:48.014325
691,108,222,real,synthetic,2020-01-02T20:12:48.014325
692,113,176,synthetic,real,2020-01-02T20:12:48.014325
693,115,154,synthetic,synthetic,2020-01-02T20:12:48.014325
694,26,214,real,real,2020-01-02T20:12:48.014325
695,55,229,real,synthetic,2020-01-02T20:12:48.014325
696,23,177,real,real,2020-01-02T20:12:48.014325
697,94,192,real,real,2020-01-02T20:12:48.014325
698,23,224,real,synthetic,2020-01-02T20:12:48.014325
699,51,139,real,synthetic,2020-01-02T20:12:48.014325
700,60,121,synthetic,synthetic,2020-01-02T20:12:48.014325
701,1,180,synthetic,real,2020-01-02T20:12:48.014325
702,67,231,synthetic,real,2020-01-02T20:12:48.014325
703,56,223,real,real,2020-01-02T20:12:48.014325
704,97,132,real,synthetic,2020-01-02T20:12:48.014325
705,60,163,synthetic,real,2020-01-02T20:12:48.014325
706,49,171,real,real,2020-01-02T20:12:48.014325
707,26,165,real,synthetic,2020-01-02T20:12:48.014325
708,115,130,real,real,2020-01-02T20:12:48.014325
709,98,220,synthetic,real,2020-01-02T20:12:48.014325
710,70,138,real,real,2020-01-02T20:12:48.014325
711,91,165,synthetic,synthetic,2020-01-02T20:12:48.014325
712,118,173,real,synthetic,2020-01-02T20:12:48.014325
713,22,152,real,real,2020-01-02T20:12:48.014325
714,13,202,synthetic,real,2020-01-02T20:12:48.014325
715,46,214,synthetic,real,2020-01-02T20:12:48.014325
716,29,127,synthetic,real,2020-01-02T20:12:48.014325
717,73,210,real,synthetic,2020-01-02T20:12:48.014325
718,86,221,real,synthetic,2020-01-02T20:12:48.014325
719,95,162,real,real,2020-01-02T20:12:48.014325
720,51,241,synthetic,synthetic,2020-01-02T20:12:48.014325
721,83,134,real,synthetic,2020-01-02T20:12:48.014325
722,55,212,real,real,2020-01-02T20:12:48.014325
723,26,180,real,real,2020-01-02T20:12:48.014325
724,118,173,real,synthetic,2020-01-02T20:12:48.014325
725,18,216,real,synthetic,2020-01-02T20:12:48.014325
726,60,159,real,real,2020-01-02T20:12:48.014325
727,3,193,real,real,2020-01-02T20:12:48.014325
728,9,247,synthetic,real,2020-01-02T20:12:48.014325
729,82,161,synthetic,real,2020-01-02T20:12:48.014325
730,20,129,real,real,2020-01-02T20:12:48.014325
731,13,224,real,real,2020-01-02T20:12:48.014325
732,65,228,synthetic,synthetic,2020-01-02T20:12:48.014325
733,35,155,real,real,2020-01-02T20:12:48.014325
734,22,203,real,synthetic,2020-01-02T20:12:48.014325
735,41,148,real,real,2020-01-02T20:12:48.014325
736,74,174,synthetic,synthetic,2020-01-02T20:12:48.014325
737,35,177,real,synthetic,2020-01-02T20:12:48.014325
738,47,210,synthetic,real,2020-01-02T20:12:48.014325
739,17,243,real,real,2020-01-02T20:12:48.014325
740,88,177,real,synthetic,2020-01-02T20:12:48.014325
741,107,141,synthetic,real,2020-01-02T20:12:48.014325
742,57,162,synthetic,real,2020-01-02T20:12:48.014325
743,26,138,real,real,2020-01-02T20:12:48.014325
744,25,150,real,real,2020-01-02T20:12:48.014325
745,107,206,synthetic,real,2020-01-02T20:12:48.014325
746,83,216,synthetic,real,2020-01-02T20:12:48.014325
747,62,248,synthetic,synthetic,2020-01-02T20:12:48.014325
748,43,210,real,real,2020-01-02T20:12:48.014325
749,64,150,real,synthetic,2020-01-02T20:12:48.014325
750,1,165,real,real,2020-01-02T20:12:48.014325
751,13,222,real,real,2020-01-02T20:12:48.014325
752,61,150,synthetic,synthetic,2020-01-02T20:12:48.014325
753,100,158,real,synthetic,2020-01-02T20:12:48.014325
754,112,210,real,real,2020-01-02T20:12:48.014325
755,14,201,synthetic,synthetic,2020-01-02T20:12:48.014325
756,8,181,real,synthetic,2020-01-02T20:12:48.014325
757,39,167,synthetic,synthetic,2020-01-02T20:12:48.014325
758,93,161,synthetic,real,2020-01-02T20:12:48.014325
759,51,211,real,synthetic,2020-01-02T20:12:48.014325
760,35,178,real,real,2020-01-02T20:12:48.014325
761,113,187,synthetic,synthetic,2020-01-02T20:12:48.014325
762,119,127,real,real,2020-01-02T20:12:48.014325
763,74,244,synthetic,real,2020-01-02T20:12:48.014325
764,46,192,synthetic,real,2020-01-02T20:12:48.014325
765,15,164,synthetic,synthetic,2020-01-02T20:12:48.014325
766,23,217,synthetic,synthetic,2020-01-02T20:12:48.014325
767,57,193,synthetic,synthetic,2020-01-02T20:12:48.014325
768,36,170,real,synthetic,2020-01-02T20:12:48.014325
769,72,201,synthetic,real,2020-01-02T20:12:48.014325
770,45,173,real,real,2020-01-02T20:12:48.014325
771,84,168,synthetic,real,2020-01-02T20:12:48.014325
772,90,167,synthetic,synthetic,2020-01-02T20:12:48.014325
773,77,160,real,real,2020-01-02T20:12:48.014325
774,7,182,synthetic,synthetic,2020-01-02T20:12:48.014325
775,45,246,real,synthetic,2020-01-02T20:12:48.014325
776,37,150,real,real,2020-01-02T20:12:48.014325
777,70,124,real,synthetic,2020-01-02T20:12:48.014325
778,49,218,synthetic,synthetic,2020-01-02T20:12:48.014325
779,78,246,synthetic,real,2020-01-02T20:12:48.014325
780,34,170,synthetic,synthetic,2020-01-02T20:12:48.014325
781,62,180,synthetic,synthetic,2020-01-02T20:12:48.014325
782,86,137,synthetic,synthetic,2020-01-02T20:12:48.014325
783,92,245,real,synthetic,2020-01-02T20:12:48.014325
784,2,202,synthetic,real,2020-01-02T20:12:48.014325
785,105,158,synthetic,synthetic,2020-01-02T20:12:48.014325
786,46,213,synthetic,synthetic,2020-01-02T20:12:48.014325
787,92,134,synthetic,synthetic,2020-01-02T20:12:48.014325
788,8,192,real,synthetic,2020-01-02T20:12:48.014325
789,100,236,real,synthetic,2020-01-02T20:12:48.014325
790,53,157,synthetic,synthetic,2020-01-02T20:12:48.014325
791,79,213,real,real,2020-01-02T20:12:48.014325
792,102,212,real,real,2020-01-02T20:12:48.014325
793,113,211,real,real,2020-01-02T20:12:48.014325
794,85,168,synthetic,real,2020-01-02T20:12:48.014325
795,91,157,real,real,2020-01-02T20:12:48.014325
796,65,228,real,synthetic,2020-01-02T20:12:48.014325
797,118,149,real,real,2020-01-02T20:12:48.014325
798,103,161,synthetic,synthetic,2020-01-02T20:12:48.014325
799,48,232,real,synthetic,2020-01-02T20:12:48.014325
800,44,146,real,synthetic,2020-01-02T20:12:48.014325
801,22,127,synthetic,real,2020-01-02T20:12:48.014325
802,8,203,real,synthetic,2020-01-02T20:12:48.014325
803,17,248,real,synthetic,2020-01-02T20:12:48.014325
804,28,237,synthetic,synthetic,2020-01-02T20:12:48.014325
805,86,204,real,synthetic,2020-01-02T20:12:48.014325
806,24,122,real,real,2020-01-02T20:12:48.014325
807,26,227,synthetic,synthetic,2020-01-02T20:12:48.014325
808,100,171,real,real,2020-01-02T20:12:48.014325
809,63,229,synthetic,synthetic,2020-01-02T20:12:48.014325
810,16,231,real,synthetic,2020-01-02T20:12:48.014325
811,16,167,synthetic,real,2020-01-02T20:12:48.014325
812,108,230,real,real,2020-01-02T20:12:48.014325
813,79,167,synthetic,real,2020-01-02T20:12:48.014325
814,16,205,real,real,2020-01-02T20:12:48.014325
815,113,230,synthetic,real,2020-01-02T20:12:48.014325
816,106,133,real,real,2020-01-02T20:12:48.014325
817,97,236,real,synthetic,2020-01-02T20:12:48.014325
818,63,168,synthetic,real,2020-01-02T20:12:48.014325
819,17,221,synthetic,synthetic,2020-01-02T20:12:48.014325
820,15,189,synthetic,synthetic,2020-01-02T20:12:48.014325
821,111,196,real,real,2020-01-02T20:12:48.014325
822,43,173,synthetic,synthetic,2020-01-02T20:12:48.014325
823,29,174,real,synthetic,2020-01-02T20:12:48.014325
824,25,201,synthetic,synthetic,2020-01-02T20:12:48.014325
825,41,227,synthetic,synthetic,2020-01-02T20:12:48.014325
826,79,239,synthetic,synthetic,2020-01-02T20:12:48.014325
827,8,240,real,real,2020-01-02T20:12:48.014325
828,22,229,real,real,2020-01-02T20:12:48.014325
829,79,228,real,synthetic,2020-01-02T20:12:48.014325
830,118,202,synthetic,real,2020-01-02T20:12:48.014325
831,16,152,real,synthetic,2020-01-02T20:12:48.014325
832,21,244,synthetic,real,2020-01-02T20:12:48.014325
833,37,136,real,synthetic,2020-01-02T20:12:48.014325
834,15,153,synthetic,real,2020-01-02T20:12:48.014325
835,118,147,real,synthetic,2020-01-02T20:12:48.014325
836,18,200,real,synthetic,2020-01-02T20:12:48.014325
837,18,129,real,real,2020-01-02T20:12:48.014325
838,110,139,synthetic,real,2020-01-02T20:12:48.014325
839,97,140,real,synthetic,2020-01-02T20:12:48.014325
840,28,204,synthetic,synthetic,2020-01-02T20:12:48.014325
841,20,240,synthetic,real,2020-01-02T20:12:48.014325
842,30,168,real,synthetic,2020-01-02T20:12:48.014325
843,14,195,synthetic,synthetic,2020-01-02T20:12:48.014325
844,68,206,synthetic,real,2020-01-02T20:12:48.014325
845,1,123,real,real,2020-01-02T20:12:48.014325
846,90,242,synthetic,real,2020-01-02T20:12:48.014325
847,108,131,real,synthetic,2020-01-02T20:12:48.014325
848,83,139,synthetic,real,2020-01-02T20:12:48.014325
